code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	packaging_text	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	states	brand_owner	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	-soluble-fiber_100g	-insoluble-fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
21422677	https://fr.openfoodfacts.org/produit/21422677	openfoodfacts-contributors	1442477657	1550258884	Barres céréales Canneberge - Cerise 						Crownfield	crownfield	Snacks, Snacks sucrés, Barres, Barres de céréales	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars					Sans sucre ajouté	en:no-added-sugar						Lidl	France																				Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:cereal-bars	https://static.openfoodfacts.org/images/products/21422677/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/21422677/front_fr.3.200.jpg	https://static.openfoodfacts.org/images/products/21422677/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/21422677/front_fr.3.200.jpg																																																																																																																			
3560070449606	https://fr.openfoodfacts.org/produit/3560070449606	manu1400	1352416686	1550176648	Barres céréales Goût Pomme Abricot	Barres de céréales (46,9%) aux abricots secs et aux pommes déshydratées, aromatisées.	200 g	carton,portions individuelles,plastique	carton,portions-individuelles,plastique		Carrefour discount, Carrefour	carrefour-discount,carrefour	Snacks, Snacks sucrés, Barres, Barres de céréales	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars	RGSA 2036711/TO,Espagne,France	en:france,en:spain,fr:rgsa-2036711-to					EMB 45008A	emb-45008a		artenay-loiret-france	Paris,France	Carrefour	France	"Sirop de glucose, flocons d'avoine 27,7%, farine de blé 19,2%, huile de palme, abricots secs 3% (abricots, farine de riz, conservateur: anhydride sulfureux), pommes déshydratées 3% (pomme, conservateur: disulfite de sodium), raisins secs 3% (raisins, huile de coton), stabilisant : sorbitols, sucre, dextrose, caramel aromatique (sirop de glucose, eau, sucre), sel, arômes, émulsifiant : sucroesters d'acides gras. Peut contenir des traces de lait, de soja, d'arachides et de fruits à coque."		en:gluten	en:milk,en:nuts,en:peanuts,en:soybeans	en:milk,en:nuts,en:peanuts,en:soybeans	une barre 25g	25		5	en:e150a,en:e220,en:e223,en:e420,en:e473	1		huile-de-palme	0			8	c	4	Sugary snacks	Biscuits and cakes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:cereal-bars	https://static.openfoodfacts.org/images/products/356/007/044/9606/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/356/007/044/9606/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/356/007/044/9606/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/356/007/044/9606/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/356/007/044/9606/ingredients_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/356/007/044/9606/ingredients_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/356/007/044/9606/nutrition_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/356/007/044/9606/nutrition_fr.4.200.jpg	1596		1596		6.5	2.2																																			72	29									4.9			5.3				0.33	0.132																																												8								
3700036900011	https://fr.openfoodfacts.org/produit/3700036900011	alexfood	1471112990	1550064914	Barre céréalières - FIGUES - SESAME - AMANDES		125 g	Carton,Plastique	carton,plastique		Naturalia,Balarama	naturalia,balarama	"Snacks, Snacks sucrés, Barres, Barres de céréales, Barre de céréales à la figue"	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars,fr:barre-de-cereales-a-la-figue					Bio, Bio européen, FR-BIO-01, AB Agriculture Biologique      	en:organic,en:eu-organic,en:fr-bio-01,fr:ab-agriculture-biologique					Paris,France	Naturalia	France	Sirop de glucose, dés de figues 15 % (figues séchées, farine de riz 5 %), billettes de céréales 15 % (riz, _avoine_, farine de _blé_, sucre de canne, sirop de malt d'_orge_, sel de mer), flocons d'_avoine_ 15 %, flocons de _blé_ 9 %, _sésame_ 8 %, _amandes_ 7 %, miel, huile de colza, fibre d'acacia, arôme naturel, sel non raffiné.	en:gluten,en:nuts,en:sesame-seeds,fr:avoine	en:gluten,en:nuts,en:sesame-seeds,fr:avoine	en:eggs,en:milk,en:nuts,en:soybeans	en:eggs,en:milk,en:nuts,en:soybeans	21	0		0		0			0			-1	a	4	Sugary snacks	Biscuits and cakes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		fr:barre-de-cereales-a-la-figue	https://static.openfoodfacts.org/images/products/370/003/690/0011/front_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/370/003/690/0011/front_fr.14.200.jpg	https://static.openfoodfacts.org/images/products/370/003/690/0011/front_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/370/003/690/0011/front_fr.14.200.jpg	https://static.openfoodfacts.org/images/products/370/003/690/0011/ingredients_fr.25.400.jpg	https://static.openfoodfacts.org/images/products/370/003/690/0011/ingredients_fr.25.200.jpg	https://static.openfoodfacts.org/images/products/370/003/690/0011/nutrition_fr.17.400.jpg	https://static.openfoodfacts.org/images/products/370/003/690/0011/nutrition_fr.17.200.jpg		388	1623		11.3	1.4																																			58.6	16.3									8.23			8.4				0.3	0.12																																												-1								
3760020509576	https://fr.openfoodfacts.org/produit/3760020509576	nouky20	1492252188	1549830167	Mini Coeurs Céréales Pommes	Biscuits sans gluten et sans lactose	100 g (4 x 25 g)	carton,sachet,sachets fraicheurs	carton,sachet,sachets-fraicheurs		Jardin Bio,LEA NATURE	jardin-bio,lea-nature	Snacks, Snacks sucrés, Barres, Biscuits et gâteaux, Barres de céréales, Barres aux fruits, Biscuits-aux-fruits	en:snacks,en:sweet-snacks,en:bars,en:biscuits-and-cakes,en:cereal-bars,fr:barres-aux-fruits,fr:biscuits-aux-fruits			France	france	Bio, Bio européen, Sans gluten, Sans lactose, Sans huile de palme, AB Agriculture Biologique      	en:organic,en:eu-organic,en:gluten-free,en:no-lactose,en:palm-oil-free,fr:ab-agriculture-biologique					France,Luxembourg	Carrefour,NOZ,Cora	France,Luxembourg	Flocons d'avoine complets* 58%, billettes aux céréales* (farine de quinoa* 5%, farine de riz* 4,5%, sucre de canne brut*), sucre de canne*, huile de coprah*, pommes déshydratées* 3,5%, graines de chia* 2,8%, maltodextrine*, sirop de riz*, épaississant : gomme arabique*, farine de riz*, sel de mer.  * Produits issus de l'agriculture biologique.	en:soybeans	en:soybeans	en:nuts,en:sesame-seeds,en:soybeans	en:nuts,en:sesame-seeds,en:soybeans	25g	25		1	en:e414	0			0			9	c	4	Sugary snacks	Biscuits and cakes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		fr:biscuits-aux-fruits	https://static.openfoodfacts.org/images/products/376/002/050/9576/front_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/376/002/050/9576/front_fr.14.200.jpg	https://static.openfoodfacts.org/images/products/376/002/050/9576/front_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/376/002/050/9576/front_fr.14.200.jpg	https://static.openfoodfacts.org/images/products/376/002/050/9576/ingredients_fr.22.400.jpg	https://static.openfoodfacts.org/images/products/376/002/050/9576/ingredients_fr.22.200.jpg	https://static.openfoodfacts.org/images/products/376/002/050/9576/nutrition_fr.15.400.jpg	https://static.openfoodfacts.org/images/products/376/002/050/9576/nutrition_fr.15.200.jpg		423	1770		13.3	5.1																																			63.4	14.5									8.4			8.2				0.3	0.12																																												9								
3560070820283	https://fr.openfoodfacts.org/produit/3560070820283	openfoodfacts-contributors	1475928541	1549140388	Snow Flakes		150 g				Carrefour Kids,Carrefour	carrefour-kids,carrefour	Snacks, Snacks sucrés, Barres, Barres de céréales	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars												Carrefour	France																	17	d		Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:cereal-bars	https://static.openfoodfacts.org/images/products/356/007/082/0283/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0283/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0283/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0283/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0283/ingredients_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0283/ingredients_fr.9.200.jpg				411	1720		8.8	5.8																																			77	15												4.9				1.1	0.44																																												17								
3560070820054	https://fr.openfoodfacts.org/produit/3560070820054	openfoodfacts-contributors	1475336540	1549140384	Stylesse Chocolat Noir	Barres de céréales au chocolat noir	129 g	"Carton,Plastique,Étui"	carton,plastique,etui		Carrefour	carrefour	Snacks, Snacks sucrés, Barres, Barres de céréales, Barres de céréales au chocolat	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars,en:chocolate-cereal-bars											France	Carrefour	France	Céréales 35,4% (céréales riz et _blé_ complet 28,8 % (riz 21,4 %, _blé_ complet 7,2 %, sucre, gluten de _blé_, _lait_ écrémé en poudre, germe de _blé_ dégraissé, extrait de malt d_orge_, sel), céréale au riz enrobée de chocolat (riz, sucre, chocolat (sucre, pâte de cacao, poudre de cacao, poudre de cacao dégraissée), cacao, cacao dégraissé, sel, extrait de malt d'_orge_, arôme naturel)), chocolat noir 16,5 % [chocolat noir (pâte de cacao, sucre, beurre de cacao, émulsifiant : lécithines de _soja_, arôme naturel de vanille), pépites de chocolat noir (pâte de cacao, sucre, beurre de cacao, cacao maigre en poudre, émulsifiant : lécithines de _soja_)], sirop de glucose, fructose de maïs, dextrose, sucre, huile de tournesol, stabilisant : sorbitols, humectant : glycérol, eau, émulsifiant : lécithines de _soja_, arôme, antioxydant : extrait riche en tocophérols.	en:gluten,en:milk,en:soybeans	en:gluten,en:milk,en:soybeans			21,5 g	21.5		4	en:e306,en:e322,en:e322i,en:e420,en:e422	0			0			13	d	4	Sugary snacks	Biscuits and cakes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:chocolate-cereal-bars	https://static.openfoodfacts.org/images/products/356/007/082/0054/front_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0054/front_fr.14.200.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0054/front_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0054/front_fr.14.200.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0054/ingredients_fr.15.400.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0054/ingredients_fr.15.200.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0054/nutrition_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0054/nutrition_fr.10.200.jpg	1685		1685		8	3.8																																			76	35									3.2			5.8				0.24	0.096																																												13								
3560070330744	https://fr.openfoodfacts.org/produit/3560070330744	aurelyen	1472588888	1549140361	Barres céréalières au chocolat au lait		200 g, 8 barres	Carton,Plastique	carton,plastique		Produits blancs,Carrefour	produits-blancs,carrefour	Snacks, Snacks sucrés, Barres, Barres de céréales, Barres de céréales au chocolat	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars,en:chocolate-cereal-bars			Allemagne	allemagne								Carrefour City, Carrefour	France	Sirop de glucose-fructose, chocolat au _lait_ 21% (sucre, beurre de cacao, _lait_ entier en poudre, pâte de cacao, émulsifiant : lécithines de tournesol), _blé_ et riz extrudés 21% (farine de _blé_, farine de riz, farine de malt de _blé_, farine de malt d'_orge_, sel), flocons d'_avoine_ 11%, cacahuètes (_arachides_) grillées et hachées 7%, pétales de maïs (maïs, sucre, sel, malt d'_orge_), huile de tournesol, flocons de _blé_ 2%, maltodextrine, miel 1%, _amandes_ blanchies et hachées 1%, émulsifiant : lécithines de tournesol, sel	en:gluten,en:milk,en:nuts,en:peanuts,fr:avoine	en:gluten,en:milk,en:nuts,en:peanuts,fr:avoine	en:nuts,en:sesame-seeds,en:soybeans	en:nuts,en:sesame-seeds,en:soybeans	1 barre 25 g	25		1	en:e322,en:e322i	0			0			14	d	4	Sugary snacks	Biscuits and cakes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:chocolate-cereal-bars	https://static.openfoodfacts.org/images/products/356/007/033/0744/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/356/007/033/0744/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/356/007/033/0744/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/356/007/033/0744/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/356/007/033/0744/ingredients_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/356/007/033/0744/ingredients_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/356/007/033/0744/nutrition_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/356/007/033/0744/nutrition_fr.9.200.jpg	1858		1858		16.9	6																																			62	28.6									4.3			8.5				0.52	0.208																																												14								
3560070820252	https://fr.openfoodfacts.org/produit/3560070820252	openfoodfacts-contributors	1453382819	1549140359	Raisin & Chocolat au lait		125 g	Sachet,Plastique,Etui,Carton	sachet,plastique,etui,carton		Carrefour	carrefour	Snacks, Snacks sucrés, Barres, Barres de céréales, Barres de céréales au chocolat, Barres de céréales au raisin	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars,en:chocolate-cereal-bars,fr:barres-de-cereales-au-raisin			France	france			EMB 45008A	emb-45008a		artenay-loiret-france		Carrefour	France	Céréales 42% [flocons d'_avoine_ 14%, farine de _blé_ 13,2%, pétales de maïs (maïs, sel, extrait de malt d'_orge_), farine de riz], sirop de glucose, chocolat au _lait_ 12% (sucre, beurre de cacao, pâte de cacao, poudre de _lait_ écrémé, matière grasse de _lait_), raisins secs 7% (raisin, huile de coton), huile de palme, stabilisant : sorbitols, dextrose, sucre, caramel aromatique (sucre, eau, correcteur d'acidité : hydroxyde de sodium), sel, arôme, émulsifiant : sucroesters d'acide gras.	en:gluten,en:milk,fr:avoine	en:gluten,en:milk,fr:avoine	en:nuts,en:peanuts,en:soybeans	en:nuts,en:peanuts,en:soybeans	Une barre (21 g)	21		4	en:e150a,en:e420,en:e473,en:e524	1		huile-de-palme	0			13	d	4	Sugary snacks	Biscuits and cakes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		fr:barres-de-cereales-au-raisin	https://static.openfoodfacts.org/images/products/356/007/082/0252/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0252/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0252/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0252/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0252/ingredients_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0252/ingredients_fr.12.200.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0252/nutrition_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0252/nutrition_fr.13.200.jpg	1688		1688		9.9	5.4																																			69	31									4.8			6.7				0.55	0.22																																												13								
3560070820146	https://fr.openfoodfacts.org/produit/3560070820146	kiliweb	1519506268	1549137675	Barre céréales Chocolat		125 g	carton,sachet,plastique	carton,sachet,plastique		Grand Jury	grand-jury	Snacks, Snacks sucrés, Barres, Barres de céréales	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars												"Proxi, 8 à Huit"	France				en:milk	en:milk												13	d		Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:cereal-bars	https://static.openfoodfacts.org/images/products/356/007/082/0146/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0146/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0146/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0146/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0146/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0146/ingredients_fr.7.200.jpg				390	1632		9.9	4.7																																			67.8	22.5												6.2				0.45	0.18																																												13								
3560070820177	https://fr.openfoodfacts.org/produit/3560070820177	kiliweb	1500967105	1549137675	Barres céréales pomme verte		125 g	plastique,carton	plastique,carton		Grand Jury	grand-jury	Snacks, Snacks sucrés, Barres, Barres de céréales	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars												"Proxi, 8 à Huit"	France				en:milk,en:nuts	en:milk,en:nuts	20,83 g	20.83										4	c		Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:cereal-bars	https://static.openfoodfacts.org/images/products/356/007/082/0177/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0177/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0177/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0177/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0177/ingredients_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0177/ingredients_fr.10.200.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0177/nutrition_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/356/007/082/0177/nutrition_fr.7.200.jpg		373	1561		4.6	0.6																																			76.3	19.3									2.7			5.9				0.4	0.16																																												4								
3250391427062	https://fr.openfoodfacts.org/produit/3250391427062	openfoodfacts-contributors	1480232970	1549136506	Barres Céréales Chocolat Noir	Barres Céréales Chocolat Noir	138 g e	carton,boîte,plastique	carton,boite,plastique		Netto	netto	Snacks, Snacks sucrés, Barres, Barres de céréales, Barres de céréales au chocolat	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars,en:chocolate-cereal-bars											France	Netto	France	Pétales de riz et _blé_ complet 7,6%, sucre, _gluten de blé_, _lait_ écrémé en poudre, extrait de malt d'_orge_, sel, farine de _blé_, germe de _blé_ dégraissé], sirop de glucose, chocolat noir 12 % (sucre, pâte de cacao, beurre de cacao, cacao maigre en poudre, émulsifiant : lécithine de _soja_, arôme (cacao : 50 % minimum), huile de palme, stabilisant : sorbitols. caramel aromatique (sucre, eau, correcteur d'acidité: hydroxyde de sodium, émulsifiant: sucroesters d'acides gras.	en:gluten,en:milk,en:soybeans	en:gluten,en:milk,en:soybeans	en:nuts,en:peanuts,en:sulphur-dioxide-and-sulphites	en:nuts,en:peanuts,en:sulphur-dioxide-and-sulphites	23 g	23		5	en:e150a,en:e322,en:e322i,en:e420,en:e473,en:e524	1		huile-de-palme	0			14	d	4	Sugary snacks	Biscuits and cakes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:chocolate-cereal-bars	https://static.openfoodfacts.org/images/products/325/039/142/7062/front_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/325/039/142/7062/front_fr.13.200.jpg	https://static.openfoodfacts.org/images/products/325/039/142/7062/front_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/325/039/142/7062/front_fr.13.200.jpg	https://static.openfoodfacts.org/images/products/325/039/142/7062/ingredients_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/325/039/142/7062/ingredients_fr.14.200.jpg	https://static.openfoodfacts.org/images/products/325/039/142/7062/nutrition_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/325/039/142/7062/nutrition_fr.5.200.jpg		398	1665		6.3	3.5																																			76.8	28.2												7.5				0.3	0.12																																												14								
3250390473053	https://fr.openfoodfacts.org/produit/3250390473053	kiliweb	1508238607	1549136485	Barre cereales chocolat au lait & banane						Netto	netto	"Snacks, Snacks sucrés, Barres, Barres de céréales, Barres de céréales au chocolat, Barres de céréales aux fruits, Barres de céréales à la banane"	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars,en:chocolate-cereal-bars,en:fruits-cereal-bars,en:banana-cereal-bars												Netto	France	Chocolat au lait 24% (sucre, _lait_ entier en poudre, beurre de cacao, pâte de cacao, matière grasse laitière anhydre (_lait_), émulsifiant : lécithines (_soja_), extrait de vanille), sirop de glucose, flocons d'_avoine_ 21%, céréales croustillantes 16% (farine de riz, farine de _blé_, malt de _blé_, sucre, gluten de _blé_, dextrose, sel), chips de bananes (bananes 2,3%, huile de coprah, sucre), sucre inverti, huile de tournesol, bananes 1%, sucre, stabilisant : sorbitol, caramel (sucre, eau), arôme naturel, émulsifiant : sucro ester d'acides gras, sel.	en:gluten,en:milk,en:soybeans	en:gluten,en:milk,en:soybeans,fr:avoine	en:gluten,en:nuts	en:gluten,en:nuts				2	en:e322,en:e420	0			0			20	e	4	Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:banana-cereal-bars					https://static.openfoodfacts.org/images/products/325/039/047/3053/ingredients_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/325/039/047/3053/ingredients_fr.6.200.jpg				442	1849		16.2	9.8																																			66.8	29.7												6				0.22	0.088																																												20								
3250390661184	https://fr.openfoodfacts.org/produit/3250390661184	kiliweb	1515926056	1549136483	Barres aux Céréales Chocolat Noir		126 g				Netto	netto	Snacks, Snacks sucrés, Barres, Barres de céréales, Barres de céréales au chocolat	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars,en:chocolate-cereal-bars					Sans huile de palme	en:palm-oil-free						Netto	France	"6 Barres Céréales Chocolat noir 4 CÉRÉALES MaiS, riz, avoine, blé Sans huile de palme Netto_l Poids net : 1260"	fr:avoine	fr:avoine						0		0			0			13	d		Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:chocolate-cereal-bars	https://static.openfoodfacts.org/images/products/325/039/066/1184/front_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/325/039/066/1184/front_fr.13.200.jpg	https://static.openfoodfacts.org/images/products/325/039/066/1184/front_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/325/039/066/1184/front_fr.13.200.jpg	https://static.openfoodfacts.org/images/products/325/039/066/1184/ingredients_fr.16.400.jpg	https://static.openfoodfacts.org/images/products/325/039/066/1184/ingredients_fr.16.200.jpg				410	1715		10.9	5.8																																			69.5	20.5									3.33			6.5				0.5	0.2																																												13								
